[INFO ] [2022-05-12 16:39:44,227] Pre-condition - Step 01:Init browser and go to Homepage to: https://demo.nopcommerce.com/
[INFO ] [2022-05-20 11:19:20,102] Pre-condition - Step 01:Init browser and go to Homepage to: https://demo.nopcommerce.com/
[INFO ] [2022-05-20 11:19:34,605] Browser name and version is: chrome 101.0.4951.67
[INFO ] [2022-05-20 11:19:34,869] TC_01_Register_With_Valid_User_Name_Password - Step 1: Click on 'Register' field 
[INFO ] [2022-05-20 11:19:36,241] TC_01_Register_With_Valid_User_Name_Password - Step 2: Select gender
[INFO ] [2022-05-20 11:19:36,393] TC_01_Register_With_Valid_User_Name_Password - Step 3: Input 'first name' textbox
[INFO ] [2022-05-20 11:19:36,606] TC_01_Register_With_Valid_User_Name_Password - Step 4: Input 'last name' textbox 
[INFO ] [2022-05-20 11:19:37,031] TC_01_Register_With_Valid_User_Name_Password - Step 5: Input 'email' textbox 
[INFO ] [2022-05-20 11:19:37,351] TC_01_Register_With_Valid_User_Name_Password - Step 6: Input 'password' textbox 
[INFO ] [2022-05-20 11:19:37,582] TC_01_Register_With_Valid_User_Name_Password - Step 7: Input 'confirm password' textbox 
[INFO ] [2022-05-20 11:19:37,822] TC_01_Register_With_Valid_User_Name_Password - Step 8: Click on 'Register' field 
[INFO ] [2022-05-20 11:19:38,996] TC_01_Register_With_Valid_User_Name_Password - Step 9: Verify register successful msg is displayed 
[INFO ] [2022-05-20 11:19:39,069]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-05-20 11:19:39,297] Close browser
[INFO ] [2022-05-20 11:19:39,297] OS name = windows 10
[INFO ] [2022-05-20 11:19:39,297] Driver instance name = windows 10
[INFO ] [2022-05-20 11:50:55,183] Pre-condition - Step 01:Init browser and go to Homepage to: https://demo.nopcommerce.com/
[INFO ] [2022-05-20 11:51:05,967] Browser name and version is: chrome 94.0.4606.61
[INFO ] [2022-05-20 11:51:06,246] TC_01_Register_With_Valid_User_Name_Password - Step 1: Click on 'Register' field 
[INFO ] [2022-05-20 11:51:07,514] TC_01_Register_With_Valid_User_Name_Password - Step 2: Select gender
[INFO ] [2022-05-20 11:51:07,767] TC_01_Register_With_Valid_User_Name_Password - Step 3: Input 'first name' textbox
[INFO ] [2022-05-20 11:51:08,198] TC_01_Register_With_Valid_User_Name_Password - Step 4: Input 'last name' textbox 
[INFO ] [2022-05-20 11:51:08,543] TC_01_Register_With_Valid_User_Name_Password - Step 5: Input 'email' textbox 
[INFO ] [2022-05-20 11:51:08,934] TC_01_Register_With_Valid_User_Name_Password - Step 6: Input 'password' textbox 
[INFO ] [2022-05-20 11:51:09,258] TC_01_Register_With_Valid_User_Name_Password - Step 7: Input 'confirm password' textbox 
[INFO ] [2022-05-20 11:51:09,628] TC_01_Register_With_Valid_User_Name_Password - Step 8: Click on 'Register' field 
[INFO ] [2022-05-20 11:51:11,052] TC_01_Register_With_Valid_User_Name_Password - Step 9: Verify register successful msg is displayed 
[INFO ] [2022-05-20 11:51:11,221]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-05-20 11:51:11,458] Close browser
[INFO ] [2022-05-20 11:51:11,458] OS name = windows 10
[INFO ] [2022-05-20 11:51:11,459] Driver instance name = windows 10
[INFO ] [2022-05-23 10:08:07,509] Pre-condition - Step 01:Init browser and go to Homepage to: https://demo.nopcommerce.com/
[INFO ] [2022-05-23 10:08:18,086] Browser name and version is: chrome 94.0.4606.61
[INFO ] [2022-05-23 10:08:18,426] TC_01_Register_With_Valid_User_Name_Password - Step 1: Click on 'Register' field 
[INFO ] [2022-05-23 10:08:19,892] TC_01_Register_With_Valid_User_Name_Password - Step 2: Select gender
[INFO ] [2022-05-23 10:08:20,213] TC_01_Register_With_Valid_User_Name_Password - Step 3: Input 'first name' textbox
[INFO ] [2022-05-23 10:08:20,739] TC_01_Register_With_Valid_User_Name_Password - Step 4: Input 'last name' textbox 
[INFO ] [2022-05-23 10:08:21,212] TC_01_Register_With_Valid_User_Name_Password - Step 5: Input 'email' textbox 
[INFO ] [2022-05-23 10:08:21,675] TC_01_Register_With_Valid_User_Name_Password - Step 6: Input 'password' textbox 
[INFO ] [2022-05-23 10:08:22,379] TC_01_Register_With_Valid_User_Name_Password - Step 7: Input 'confirm password' textbox 
[INFO ] [2022-05-23 10:08:22,810] TC_01_Register_With_Valid_User_Name_Password - Step 8: Click on 'Register' field 
[INFO ] [2022-05-23 10:08:24,335] TC_01_Register_With_Valid_User_Name_Password - Step 9: Verify register successful msg is displayed 
[INFO ] [2022-05-23 10:08:24,608]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-05-23 10:08:24,938] Close browser
[INFO ] [2022-05-23 10:08:24,938] OS name = windows 10
[INFO ] [2022-05-23 10:08:24,938] Driver instance name = windows 10
[INFO ] [2022-05-23 11:06:36,694] Pre-condition - Step 01:Init browser and go to Homepage to: https://demo.nopcommerce.com/
[INFO ] [2022-05-23 11:06:46,449] Browser name and version is: chrome 101.0.4951.67
[INFO ] [2022-05-23 11:06:46,674] TC_01_Register_With_Valid_User_Name_Password - Step 1: Click on 'Register' field 
[INFO ] [2022-05-23 11:06:47,649] TC_01_Register_With_Valid_User_Name_Password - Step 2: Select gender
[INFO ] [2022-05-23 11:06:47,939] TC_01_Register_With_Valid_User_Name_Password - Step 3: Input 'first name' textbox
[INFO ] [2022-05-23 11:06:48,120] TC_01_Register_With_Valid_User_Name_Password - Step 4: Input 'last name' textbox 
[INFO ] [2022-05-23 11:06:48,416] TC_01_Register_With_Valid_User_Name_Password - Step 5: Input 'email' textbox 
[INFO ] [2022-05-23 11:06:48,734] TC_01_Register_With_Valid_User_Name_Password - Step 6: Input 'password' textbox 
[INFO ] [2022-05-23 11:06:48,867] TC_01_Register_With_Valid_User_Name_Password - Step 7: Input 'confirm password' textbox 
[INFO ] [2022-05-23 11:06:49,086] TC_01_Register_With_Valid_User_Name_Password - Step 8: Click on 'Register' field 
[INFO ] [2022-05-23 11:06:50,228] TC_01_Register_With_Valid_User_Name_Password - Step 9: Verify register successful msg is displayed 
[INFO ] [2022-05-23 11:06:50,294]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-05-23 11:06:50,689] Close browser
[INFO ] [2022-05-23 11:06:50,689] OS name = windows 10
[INFO ] [2022-05-23 11:06:50,689] Driver instance name = windows 10
